Target,Dataframe,Model,Accuracy CV,St. Dev. CV,Precision CV,Recall CV,F1-Score CV,Accuracy,Bal. Accuracy
Eritromicina,animals,GaussianNB,0.5700000000000001,0.054078132775128636,0.5912592592592593,0.5700000000000001,0.5514583387626866,0.3225806451612903,0.35526315789473684
Eritromicina,animals,NearestCentroid,0.667,0.025828494170414034,0.6780092717739776,0.667,0.6635044138492414,0.6129032258064516,0.6535087719298246
Eritromicina,animals,SVC,0.667,0.025828494170414034,0.6780092717739776,0.667,0.6635044138492414,0.6129032258064516,0.6535087719298246
Eritromicina,animals,LinearSVC,0.667,0.025828494170414034,0.6780092717739776,0.667,0.6635044138492414,0.6129032258064516,0.6535087719298246
Eritromicina,animals,LabelPropagation,0.675,0.022161026851459563,0.6844275724275725,0.675,0.6726221926221926,0.5483870967741935,0.6008771929824561
Eritromicina,animals,LabelSpreading,0.675,0.022161026851459563,0.6844275724275725,0.675,0.6726221926221926,0.5483870967741935,0.6008771929824561
Eritromicina,animals,SGDClassifier,0.5686666666666667,0.0444896991823201,0.5594717643467644,0.5686666666666667,0.49779932874050525,0.5483870967741935,0.5241228070175439
Eritromicina,animals,stack,,,,,,0.4838709677419355,0.48684210526315785
Eritromicina,agg,LogisticRegression,0.675,0.022161026851459563,0.6844275724275725,0.675,0.6726221926221926,0.5161290322580645,0.5745614035087719
Eritromicina,agg,Ridge,0.675,0.022161026851459563,0.6844275724275725,0.675,0.6726221926221926,0.5161290322580645,0.5592105263157895
Eritromicina,agg,DecisionTree,0.5696666666666667,0.05068859174738761,0.5784408457040036,0.5696666666666667,0.5619365977668185,0.45161290322580644,0.4451754385964912
Eritromicina,agg,K-nn,0.701,0.09314027652477262,0.7135626628273688,0.701,0.6981616664195375,0.5161290322580645,0.5592105263157895
Eritromicina,agg,RandomForest,0.6266666666666667,0.0419655943733806,0.6296138583638584,0.6266666666666667,0.6253456398673789,0.41935483870967744,0.41885964912280704
Eritromicina,agg,BernoulliNB,0.554,0.1150149748704248,0.5555790875790876,0.554,0.5466578291273942,0.41935483870967744,0.4342105263157895
Eritromicina,agg,GaussianNB,0.5700000000000001,0.054078132775128636,0.5912592592592593,0.5700000000000001,0.5514583387626866,0.3225806451612903,0.35526315789473684
Eritromicina,agg,NearestCentroid,0.619,0.09630737827970977,0.6203471849787638,0.619,0.6092287205548075,0.5161290322580645,0.5745614035087719
Eritromicina,agg,SVC,0.6913333333333334,0.013880441875771336,0.7002316017316017,0.6913333333333334,0.6886468839802172,0.4838709677419355,0.5021929824561404
Eritromicina,agg,LinearSVC,0.675,0.022161026851459563,0.6844275724275725,0.675,0.6726221926221926,0.5161290322580645,0.5592105263157895
Eritromicina,agg,LabelPropagation,0.6916666666666667,0.03639291750388314,0.6996259851259852,0.6916666666666667,0.6895564928898261,0.45161290322580644,0.4758771929824561
Eritromicina,agg,LabelSpreading,0.6916666666666667,0.03639291750388314,0.6996259851259852,0.6916666666666667,0.6895564928898261,0.45161290322580644,0.4758771929824561
Eritromicina,agg,SGDClassifier,0.5033333333333333,0.06941021378570864,0.4495733836167273,0.5033333333333333,0.4546844934917941,0.5483870967741935,0.5394736842105263
Eritromicina,agg,stack,,,,,,0.4838709677419355,0.48684210526315785
Eritromicina,clusters+agg,LogisticRegression,0.675,0.022161026851459563,0.6844275724275725,0.675,0.6726221926221926,0.5161290322580645,0.5745614035087719
Eritromicina,clusters+agg,Ridge,0.675,0.022161026851459563,0.6844275724275725,0.675,0.6726221926221926,0.5161290322580645,0.5592105263157895
Eritromicina,clusters+agg,DecisionTree,0.5613333333333335,0.042614551505325046,0.5654523965141612,0.5613333333333335,0.5527170072972172,0.41935483870967744,0.41885964912280704
Eritromicina,clusters+agg,K-nn,0.6926666666666665,0.08214215320609346,0.7056372549019608,0.6926666666666665,0.6897558693180882,0.4838709677419355,0.5175438596491228
Eritromicina,clusters+agg,RandomForest,0.6263333333333334,0.035783298400852356,0.6291517482517482,0.6263333333333334,0.6228208752766473,0.3870967741935484,0.3925438596491228
Eritromicina,clusters+agg,BernoulliNB,0.5703333333333334,0.13237320977700384,0.5708459595959596,0.5703333333333334,0.5629122574687792,0.41935483870967744,0.4342105263157895
Eritromicina,clusters+agg,GaussianNB,0.5700000000000001,0.054078132775128636,0.5912592592592593,0.5700000000000001,0.5514583387626866,0.3225806451612903,0.35526315789473684
Eritromicina,clusters+agg,NearestCentroid,0.6106666666666667,0.08979977728257459,0.6126748573064362,0.6106666666666667,0.6005306360306361,0.5161290322580645,0.5745614035087719
Eritromicina,clusters+agg,SVC,0.6913333333333334,0.013880441875771336,0.7002316017316017,0.6913333333333334,0.6886468839802172,0.4838709677419355,0.5021929824561404
Eritromicina,clusters+agg,LinearSVC,0.6833333333333333,0.03639291750388315,0.6914116994116994,0.6833333333333333,0.6815318015318015,0.5161290322580645,0.5592105263157895
Eritromicina,clusters+agg,LabelPropagation,0.692,0.05612882008776278,0.7012173137320196,0.692,0.689401354267921,0.45161290322580644,0.4758771929824561
Eritromicina,clusters+agg,LabelSpreading,0.692,0.05612882008776278,0.7012173137320196,0.692,0.689401354267921,0.45161290322580644,0.4758771929824561
Eritromicina,clusters+agg,SGDClassifier,0.6256666666666667,0.1036103812902506,0.6448571428571428,0.6256666666666667,0.5911794453011492,0.5161290322580645,0.5592105263157895
Eritromicina,clusters+agg,stack,,,,,,0.45161290322580644,0.4298245614035088
Tetraciclina,maldi,LogisticRegression,0.512,0.00979795897113272,0.26224,0.512,0.3468070175438596,0.5483870967741935,0.5
Tetraciclina,maldi,Ridge,0.512,0.00979795897113272,0.26224,0.512,0.3468070175438596,0.5483870967741935,0.5
Tetraciclina,maldi,DecisionTree,0.6913333333333334,0.08152981731312238,0.6968409368409368,0.6913333333333334,0.6899577556099294,0.5483870967741935,0.5441176470588236
Tetraciclina,maldi,K-nn,0.6586666666666667,0.06921303666538872,0.6609917415917416,0.6586666666666667,0.6562651170807092,0.6129032258064516,0.615546218487395
Tetraciclina,maldi,RandomForest,0.667,0.06952537506391299,0.6758536075036075,0.667,0.6624067591024113,0.5806451612903226,0.5672268907563025
Tetraciclina,maldi,BernoulliNB,0.45600000000000007,0.08649727034870973,0.4423947245564893,0.45600000000000007,0.43702712286834994,0.5161290322580645,0.4957983193277311
Tetraciclina,maldi,GaussianNB,0.4793333333333333,0.10991714050946641,0.47102538699690405,0.4793333333333333,0.44843658008658005,0.6129032258064516,0.5903361344537815
Tetraciclina,maldi,NearestCentroid,0.47133333333333327,0.038040913647165615,0.387593675889328,0.47133333333333327,0.35352143281555043,0.5161290322580645,0.47058823529411764
Tetraciclina,maldi,SVC,0.4796666666666667,0.052285540809843205,0.42353350041771093,0.4796666666666667,0.4080166329226551,0.5483870967741935,0.5
Tetraciclina,maldi,LinearSVC,0.496,0.029393876913398145,0.2578991304347826,0.496,0.3392046783625731,0.5483870967741935,0.5
Tetraciclina,maldi,LabelPropagation,0.512,0.00979795897113272,0.26224,0.512,0.3468070175438596,0.5483870967741935,0.5
Tetraciclina,maldi,LabelSpreading,0.512,0.00979795897113272,0.26224,0.512,0.3468070175438596,0.5483870967741935,0.5
Tetraciclina,maldi,SGDClassifier,0.52,0.021908902300206663,0.36049333333333333,0.52,0.36349943465732937,0.5483870967741935,0.5
Tetraciclina,maldi,stack,,,,,,0.5806451612903226,0.5798319327731092
Tetraciclina,clusters,LogisticRegression,0.496,0.029393876913398145,0.2578991304347826,0.496,0.3392046783625731,0.5161290322580645,0.47058823529411764
Tetraciclina,clusters,Ridge,0.496,0.029393876913398145,0.2578991304347826,0.496,0.3392046783625731,0.5161290322580645,0.47058823529411764
Tetraciclina,clusters,DecisionTree,0.642,0.1031794553193609,0.6460065130947483,0.642,0.6371151567073606,0.5483870967741935,0.5441176470588236
Tetraciclina,clusters,K-nn,0.6586666666666667,0.06921303666538872,0.6609917415917416,0.6586666666666667,0.6562651170807092,0.6129032258064516,0.615546218487395
Tetraciclina,clusters,RandomForest,0.6990000000000001,0.06651315659326357,0.7084969474969476,0.6990000000000001,0.6947944010012976,0.5161290322580645,0.5021008403361344
Tetraciclina,clusters,BernoulliNB,0.45600000000000007,0.08649727034870973,0.4423947245564893,0.45600000000000007,0.43702712286834994,0.5161290322580645,0.4957983193277311
Tetraciclina,clusters,GaussianNB,0.5043333333333333,0.10699740391450836,0.5136569659442725,0.5043333333333333,0.46515509007121913,0.4838709677419355,0.4474789915966386
Tetraciclina,clusters,NearestCentroid,0.4793333333333333,0.033872309241227326,0.3017321739130434,0.4793333333333333,0.34347535505430243,0.5161290322580645,0.47058823529411764
Tetraciclina,clusters,SVC,0.496,0.029393876913398145,0.2578991304347826,0.496,0.3392046783625731,0.5483870967741935,0.5
Tetraciclina,clusters,LinearSVC,0.496,0.029393876913398145,0.2578991304347826,0.496,0.3392046783625731,0.5161290322580645,0.47058823529411764
Tetraciclina,clusters,LabelPropagation,0.496,0.029393876913398145,0.2578991304347826,0.496,0.3392046783625731,0.5161290322580645,0.47058823529411764
Tetraciclina,clusters,LabelSpreading,0.496,0.029393876913398145,0.2578991304347826,0.496,0.3392046783625731,0.5161290322580645,0.47058823529411764
Tetraciclina,clusters,SGDClassifier,0.4956666666666667,0.023842072989663572,0.2520660869565217,0.4956666666666667,0.33410986926776404,0.45161290322580644,0.5
Tetraciclina,clusters,stack,,,,,,0.5806451612903226,0.5798319327731092
Tetraciclina,animals,LogisticRegression,0.6743333333333335,0.07427875425270226,0.6873682200152789,0.6743333333333335,0.6692478497593308,0.7741935483870968,0.7626050420168067
Tetraciclina,animals,Ridge,0.6743333333333335,0.07427875425270226,0.6873682200152789,0.6743333333333335,0.6692478497593308,0.7741935483870968,0.7626050420168067
Tetraciclina,animals,DecisionTree,0.6586666666666667,0.08573473301086583,0.671021400168459,0.6586666666666667,0.6524682727368752,0.5483870967741935,0.5441176470588236
Tetraciclina,animals,K-nn,0.708,0.07968967589621911,0.7093692973692973,0.708,0.7069180417006504,0.6451612903225806,0.6386554621848739
Tetraciclina,animals,RandomForest,0.6913333333333334,0.08631595706730269,0.6996594516594515,0.6913333333333334,0.6879833532007444,0.5806451612903226,0.5672268907563025
Tetraciclina,animals,BernoulliNB,0.4873333333333333,0.08870425268522612,0.4883274976657329,0.4873333333333333,0.47055185945915995,0.6451612903225806,0.6260504201680672
Tetraciclina,animals,GaussianNB,0.537,0.11852050924254041,0.5577934837092732,0.537,0.5086640876600679,0.4838709677419355,0.4474789915966386
Tetraciclina,animals,NearestCentroid,0.649,0.08907924062940319,0.6971739130434782,0.649,0.6224158140709866,0.7741935483870968,0.7626050420168067
Tetraciclina,animals,SVC,0.6743333333333335,0.07427875425270226,0.6873682200152789,0.6743333333333335,0.6692478497593308,0.7741935483870968,0.7626050420168067
Tetraciclina,animals,LinearSVC,0.6743333333333335,0.07427875425270226,0.6873682200152789,0.6743333333333335,0.6692478497593308,0.7741935483870968,0.7626050420168067
Tetraciclina,animals,LabelPropagation,0.6413333333333334,0.08199186951562129,0.6461428571428571,0.6413333333333334,0.6377644654196379,0.7419354838709677,0.7205882352941176
Tetraciclina,animals,LabelSpreading,0.6413333333333334,0.08199186951562129,0.6461428571428571,0.6413333333333334,0.6377644654196379,0.7419354838709677,0.7205882352941176
Tetraciclina,animals,SGDClassifier,0.619,0.06924674079775242,0.6919197503562828,0.619,0.5699191564519465,0.5806451612903226,0.542016806722689
Tetraciclina,animals,stack,,,,,,0.7096774193548387,0.6974789915966386
Tetraciclina,agg,LogisticRegression,0.666,0.0723079832691,0.6818686868686868,0.666,0.6585340243631098,0.7741935483870968,0.7626050420168067
Tetraciclina,agg,Ridge,0.6743333333333335,0.07427875425270226,0.6878444104914693,0.6743333333333335,0.6686650991765802,0.7741935483870968,0.7626050420168067
Tetraciclina,agg,DecisionTree,0.6256666666666667,0.11243566061431653,0.6312150212532565,0.6256666666666667,0.6193302309884019,0.5483870967741935,0.5567226890756303
Tetraciclina,agg,K-nn,0.6753333333333333,0.0539794199466591,0.6788626373626374,0.6753333333333333,0.67298446381205,0.6774193548387096,0.6743697478991597
Tetraciclina,agg,RandomForest,0.6826666666666668,0.07976075336766685,0.6898383116883117,0.6826666666666668,0.6776928680736777,0.5483870967741935,0.5378151260504201
Tetraciclina,agg,BernoulliNB,0.4873333333333333,0.08870425268522612,0.4883274976657329,0.4873333333333333,0.47055185945915995,0.6451612903225806,0.6260504201680672
Tetraciclina,agg,GaussianNB,0.537,0.11852050924254041,0.5577934837092732,0.537,0.5086640876600679,0.4838709677419355,0.4474789915966386
Tetraciclina,agg,NearestCentroid,0.6486666666666666,0.09773774432974537,0.6996902529127593,0.6486666666666666,0.619912840161116,0.7419354838709677,0.7205882352941176
Tetraciclina,agg,SVC,0.6656666666666666,0.08280901722236135,0.6816666666666666,0.6656666666666666,0.6575602992154717,0.7741935483870968,0.76890756302521
Tetraciclina,agg,LinearSVC,0.6743333333333335,0.07427875425270226,0.6878444104914693,0.6743333333333335,0.6686650991765802,0.7741935483870968,0.7626050420168067
Tetraciclina,agg,LabelPropagation,0.649,0.08907924062940317,0.6538677988677989,0.649,0.6460509325756703,0.6774193548387096,0.6617647058823529
Tetraciclina,agg,LabelSpreading,0.649,0.08907924062940317,0.6538677988677989,0.649,0.6460509325756703,0.6774193548387096,0.6617647058823529
Tetraciclina,agg,SGDClassifier,0.5846666666666668,0.0685597873716397,0.5656197316821465,0.5846666666666668,0.5334411350675358,0.7741935483870968,0.7626050420168067
Tetraciclina,agg,stack,,,,,,0.6774193548387096,0.6743697478991597
Tetraciclina,clusters+agg,LogisticRegression,0.666,0.0723079832691,0.6818686868686868,0.666,0.6585340243631098,0.7741935483870968,0.7626050420168067
Tetraciclina,clusters+agg,Ridge,0.6743333333333335,0.07427875425270226,0.6878444104914693,0.6743333333333335,0.6686650991765802,0.7741935483870968,0.7626050420168067
Tetraciclina,clusters+agg,DecisionTree,0.6413333333333334,0.09961258287318257,0.6451428571428572,0.6413333333333334,0.6391921411921413,0.5806451612903226,0.5861344537815126
Tetraciclina,clusters+agg,K-nn,0.6836666666666666,0.0704777348608134,0.6850247086247085,0.6836666666666666,0.6823184641445511,0.6451612903225806,0.6512605042016807
Tetraciclina,clusters+agg,RandomForest,0.6823333333333335,0.06280127387243031,0.6851176323676322,0.6823333333333335,0.6796190476190477,0.6129032258064516,0.6029411764705883
Tetraciclina,clusters+agg,BernoulliNB,0.4873333333333333,0.08870425268522612,0.4875259103641456,0.4873333333333333,0.4733000424862494,0.6451612903225806,0.6260504201680672
Tetraciclina,clusters+agg,GaussianNB,0.537,0.11852050924254041,0.5577934837092732,0.537,0.5086640876600679,0.4838709677419355,0.4474789915966386
Tetraciclina,clusters+agg,NearestCentroid,0.632,0.11929142653369709,0.6348847609219126,0.632,0.6175507240988103,0.7419354838709677,0.7205882352941176
Tetraciclina,clusters+agg,SVC,0.6656666666666666,0.08280901722236135,0.6816666666666666,0.6656666666666666,0.6575602992154717,0.7741935483870968,0.76890756302521
Tetraciclina,clusters+agg,LinearSVC,0.6743333333333335,0.07427875425270226,0.6878444104914693,0.6743333333333335,0.6686650991765802,0.7741935483870968,0.7626050420168067
Tetraciclina,clusters+agg,LabelPropagation,0.625,0.07450577904505873,0.631946230240348,0.625,0.620459889136351,0.6774193548387096,0.6617647058823529
Tetraciclina,clusters+agg,LabelSpreading,0.625,0.07450577904505873,0.631946230240348,0.625,0.620459889136351,0.6774193548387096,0.6617647058823529
Tetraciclina,clusters+agg,SGDClassifier,0.5056666666666667,0.10699740391450835,0.4122223902894492,0.5056666666666667,0.43141055043777365,0.5161290322580645,0.47058823529411764
Tetraciclina,clusters+agg,stack,,,,,,0.7096774193548387,0.7100840336134454
Gentamicina,maldi,LogisticRegression,0.6016666666666667,0.013333333333333324,0.3621805555555556,0.6016666666666667,0.4521187584345479,0.7096774193548387,0.5
Gentamicina,maldi,Ridge,0.6016666666666667,0.013333333333333324,0.3621805555555556,0.6016666666666667,0.4521187584345479,0.7096774193548387,0.5
Gentamicina,maldi,DecisionTree,0.4876666666666667,0.042708313008125234,0.48512637362637356,0.4876666666666667,0.4843097215402885,0.5806451612903226,0.5404040404040404
Gentamicina,maldi,K-nn,0.5543333333333333,0.10274888482768724,0.5400408276606957,0.5543333333333333,0.5275419526044713,0.6774193548387096,0.6742424242424242
Gentamicina,maldi,RandomForest,0.568,0.12002962597255358,0.5675947777712484,0.568,0.5422236227824463,0.6774193548387096,0.6414141414141414
Gentamicina,maldi,BernoulliNB,0.45466666666666666,0.06618492611195124,0.4335167123325018,0.45466666666666666,0.4354573398986911,0.7419354838709677,0.6868686868686869
Gentamicina,maldi,GaussianNB,0.46266666666666667,0.09078423749626241,0.5637134502923977,0.46266666666666667,0.43164750957854403,0.4838709677419355,0.6035353535353535
Gentamicina,maldi,NearestCentroid,0.5366666666666667,0.1307712166767256,0.5707406223358908,0.5366666666666667,0.45278986256709464,0.6451612903225806,0.6843434343434344
Gentamicina,maldi,SVC,0.6096666666666667,0.03235909626536424,0.5261805555555555,0.6096666666666667,0.4819788982946879,0.6774193548387096,0.4772727272727273
Gentamicina,maldi,LinearSVC,0.6016666666666667,0.013333333333333324,0.3621805555555556,0.6016666666666667,0.4521187584345479,0.7096774193548387,0.5
Gentamicina,maldi,LabelPropagation,0.6016666666666667,0.013333333333333324,0.3621805555555556,0.6016666666666667,0.4521187584345479,0.7096774193548387,0.5
Gentamicina,maldi,LabelSpreading,0.6016666666666667,0.013333333333333324,0.3621805555555556,0.6016666666666667,0.4521187584345479,0.7096774193548387,0.5
Gentamicina,maldi,SGDClassifier,0.47833333333333333,0.10022197585581938,0.2388472222222222,0.47833333333333333,0.3156429844665139,0.7096774193548387,0.5
Gentamicina,maldi,stack,,,,,,0.7096774193548387,0.5
Gentamicina,clusters,LogisticRegression,0.6016666666666667,0.013333333333333324,0.3621805555555556,0.6016666666666667,0.4521187584345479,0.7096774193548387,0.5
Gentamicina,clusters,Ridge,0.6016666666666667,0.013333333333333324,0.3621805555555556,0.6016666666666667,0.4521187584345479,0.7096774193548387,0.5
Gentamicina,clusters,DecisionTree,0.512,0.05927712693592512,0.5161020646020645,0.512,0.51318524063217,0.4838709677419355,0.4722222222222222
Gentamicina,clusters,K-nn,0.5543333333333333,0.10274888482768724,0.5400408276606957,0.5543333333333333,0.5275419526044713,0.6774193548387096,0.6742424242424242
Gentamicina,clusters,RandomForest,0.5760000000000001,0.1282774770219274,0.5928654678654679,0.5760000000000001,0.5491246403213949,0.7096774193548387,0.6313131313131313
Gentamicina,clusters,BernoulliNB,0.4706666666666667,0.07466666666666669,0.450504181004181,0.4706666666666667,0.4515525779939293,0.7741935483870968,0.7752525252525253
Gentamicina,clusters,GaussianNB,0.4543333333333333,0.10332042930181382,0.5537828947368422,0.4543333333333333,0.4215895385640513,0.41935483870967744,0.5580808080808081
Gentamicina,clusters,NearestCentroid,0.43866666666666665,0.04261455150532503,0.5307670180061484,0.43866666666666665,0.30460521708683475,0.3225806451612903,0.5227272727272727
Gentamicina,clusters,SVC,0.6016666666666667,0.013333333333333324,0.3621805555555556,0.6016666666666667,0.4521187584345479,0.7096774193548387,0.5
Gentamicina,clusters,LinearSVC,0.6016666666666667,0.013333333333333324,0.3621805555555556,0.6016666666666667,0.4521187584345479,0.7096774193548387,0.5
Gentamicina,clusters,LabelPropagation,0.6016666666666667,0.013333333333333324,0.3621805555555556,0.6016666666666667,0.4521187584345479,0.7096774193548387,0.5
Gentamicina,clusters,LabelSpreading,0.6016666666666667,0.013333333333333324,0.3621805555555556,0.6016666666666667,0.4521187584345479,0.7096774193548387,0.5
Gentamicina,clusters,SGDClassifier,0.48666666666666664,0.09273618495495702,0.3650700483091788,0.48666666666666664,0.332546393557423,0.7096774193548387,0.5
Gentamicina,clusters,stack,,,,,,0.7096774193548387,0.5
Gentamicina,animals,LogisticRegression,0.6666666666666667,0.0602587015385422,0.6631349206349206,0.6666666666666667,0.6593461732071539,0.6774193548387096,0.6414141414141414
Gentamicina,animals,Ridge,0.6583333333333334,0.05019960159204452,0.6542460317460317,0.6583333333333334,0.6515946103920702,0.6774193548387096,0.6414141414141414
Gentamicina,animals,DecisionTree,0.4956666666666667,0.05096403960964371,0.4981293706293706,0.4956666666666667,0.4928527532212512,0.5161290322580645,0.5606060606060606
Gentamicina,animals,K-nn,0.5783333333333334,0.07805980613179446,0.5752107500342795,0.5783333333333334,0.5622489679833134,0.5483870967741935,0.5176767676767677
Gentamicina,animals,RandomForest,0.5436666666666667,0.0994339535124251,0.5485081957684259,0.5436666666666667,0.5106513081558454,0.7741935483870968,0.7095959595959596
Gentamicina,animals,BernoulliNB,0.471,0.1225724275683565,0.47090725940725936,0.471,0.46798610688334047,0.7419354838709677,0.7196969696969697
Gentamicina,animals,GaussianNB,0.4706666666666667,0.1190266076696019,0.5636951754385964,0.4706666666666667,0.44395810365493943,0.3870967741935484,0.46969696969696967
Gentamicina,animals,NearestCentroid,0.6666666666666667,0.0602587015385422,0.6631349206349206,0.6666666666666667,0.6593461732071539,0.6774193548387096,0.6414141414141414
Gentamicina,animals,SVC,0.6583333333333334,0.05019960159204452,0.6542460317460317,0.6583333333333334,0.6515946103920702,0.6774193548387096,0.6414141414141414
Gentamicina,animals,LinearSVC,0.6583333333333334,0.05019960159204452,0.6542460317460317,0.6583333333333334,0.6515946103920702,0.6774193548387096,0.6414141414141414
Gentamicina,animals,LabelPropagation,0.6583333333333334,0.05019960159204452,0.6582087357087356,0.6583333333333334,0.6527850865825464,0.6774193548387096,0.6414141414141414
Gentamicina,animals,LabelSpreading,0.6583333333333334,0.05019960159204452,0.6582087357087356,0.6583333333333334,0.6527850865825464,0.6774193548387096,0.6414141414141414
Gentamicina,animals,SGDClassifier,0.6010000000000001,0.1107630102716807,0.5682881562881563,0.6010000000000001,0.5689251790278985,0.7096774193548387,0.5
Gentamicina,animals,stack,,,,,,0.6774193548387096,0.6414141414141414
Gentamicina,agg,LogisticRegression,0.6583333333333333,0.033631995348345156,0.6565873015873016,0.6583333333333333,0.6528045317471821,0.7741935483870968,0.7752525252525253
Gentamicina,agg,Ridge,0.6663333333333333,0.03307231134616656,0.6656428571428572,0.6663333333333333,0.6615379782667067,0.7741935483870968,0.7752525252525253
Gentamicina,agg,DecisionTree,0.5116666666666667,0.10496560283148847,0.5035317460317461,0.5116666666666667,0.5026886034206517,0.5806451612903226,0.5404040404040404
Gentamicina,agg,K-nn,0.5860000000000001,0.05416641025580336,0.5886444486885664,0.5860000000000001,0.5692947234825791,0.6774193548387096,0.7070707070707071
Gentamicina,agg,RandomForest,0.5763333333333334,0.10978969795831382,0.5939354727398205,0.5763333333333334,0.547331851597849,0.8387096774193549,0.7878787878787878
