Target,Dataframe,Model,Accuracy CV,St. Dev. CV,Precision CV,Recall CV,F1-Score CV,Accuracy,Bal. Accuracy
Enrofloxacin,clusters,Stack,0.732,0.014696938456699081,0.5360400000000001,0.732,0.6188172757475082,0.41935483870967744,0.5
ANT(6)-Ia,clusters,Stack,0.8293333333333333,0.014966629547095742,0.6880177777777778,0.8293333333333333,0.7520351339481773,0.8387096774193549,0.5833333333333334
ErmB,clusters,Stack,0.8133333333333335,0.016329931618554516,0.6617777777777778,0.8133333333333335,0.7296969696969696,0.8387096774193549,0.5
lsaE,clusters,Stack,0.8293333333333335,0.039477138250441156,0.734227657004831,0.8293333333333335,0.7699929011556919,0.7419354838709677,0.5
tetM,clusters,Stack,0.8456666666666667,0.014892205269125786,0.715373888888889,0.8456666666666667,0.775022397891963,0.7096774193548387,0.5
tetO,clusters,Stack,0.7156666666666667,0.022548712700383663,0.5327295652173912,0.7156666666666667,0.6106493801150636,0.7741935483870968,0.5
mf3,clusters,Stack,0.658,0.05779657813784863,0.6031725261771028,0.658,0.5917404245542885,0.7419354838709677,0.6363636363636364
subspecies,clusters,Stack,0.9026666666666667,0.03222490410295189,0.9135848484848484,0.9026666666666667,0.8999932408149126,0.8387096774193549,0.8510101010101009
Eritromicina,animals,Stack,0.6996666666666667,0.03733333333333332,0.7053999389499388,0.6996666666666667,0.6988774027904463,0.5483870967741935,0.5855263157894737
Tetraciclina,animals,Stack,0.7153333333333334,0.04418898807018176,0.7210648240648241,0.7153333333333334,0.7127333927663764,0.6774193548387096,0.6680672268907563
Gentamicina,animals,Stack,0.634,0.05751907896032795,0.6289444444444444,0.634,0.6153856010995231,0.6774193548387096,0.6414141414141414
Clindamicina,animals,Stack,0.8776666666666667,0.05757700158145705,0.8819302802460698,0.8776666666666667,0.8660858060858061,0.8064516129032258,0.7651515151515151
Enrofloxacin,animals,Stack,0.7153333333333334,0.026964997888208924,0.5326309090909092,0.7153333333333334,0.6102458471760797,0.41935483870967744,0.5
ANT(6)-Ia,animals,Stack,0.8613333333333333,0.0340978982734518,0.8394753550543024,0.8613333333333333,0.8475411677753142,0.8387096774193549,0.8366666666666667
ErmB,animals,Stack,0.8696666666666667,0.03120541263591588,0.8797445788384003,0.8696666666666667,0.8647342571748936,0.8064516129032258,0.8038461538461539
lsaE,animals,Stack,0.9020000000000001,0.03435759660460033,0.904984126984127,0.9020000000000001,0.8979122807017544,0.7741935483870968,0.7255434782608696
tetM,animals,Stack,0.8456666666666667,0.014892205269125786,0.715373888888889,0.8456666666666667,0.775022397891963,0.7096774193548387,0.5
tetO,animals,Stack,0.7973333333333334,0.04855237721608835,0.7939082251082252,0.7973333333333334,0.782447307078886,0.7419354838709677,0.6815476190476191
mf3,animals,Stack,0.6833333333333333,0.025099800796022274,0.6111561522790934,0.6833333333333333,0.631731787415998,0.6774193548387096,0.5454545454545454
subspecies,animals,Stack,0.9426666666666665,0.033025242870668894,0.9490228956228955,0.9426666666666665,0.941791252607042,0.8709677419354839,0.8560606060606061
Eritromicina,agg,Stack,0.6913333333333334,0.013880441875771336,0.7002316017316017,0.6913333333333334,0.6886468839802172,0.5483870967741935,0.5548245614035088
Tetraciclina,agg,Stack,0.6896666666666667,0.099243807531419,0.6919947829947829,0.6896666666666667,0.686664096523167,0.6774193548387096,0.6680672268907563
Gentamicina,agg,Stack,0.625,0.06618156843109721,0.617482683982684,0.625,0.5921207817906868,0.7741935483870968,0.7752525252525253
Clindamicina,agg,Stack,0.8776666666666667,0.05757700158145705,0.8819302802460698,0.8776666666666667,0.8660858060858061,0.7419354838709677,0.654040404040404
Enrofloxacin,agg,Stack,0.732,0.014696938456699081,0.5360400000000001,0.732,0.6188172757475082,0.41935483870967744,0.5
ANT(6)-Ia,agg,Stack,0.8776666666666667,0.0274792851273666,0.8821233082706768,0.8776666666666667,0.8787350427350427,0.7741935483870968,0.6699999999999999
ErmB,agg,Stack,0.8776666666666667,0.03735118620755052,0.8854989648033126,0.8776666666666667,0.871951040391677,0.8064516129032258,0.7230769230769231
lsaE,agg,Stack,0.9099999999999999,0.04152643067305981,0.9133650793650794,0.9099999999999999,0.9055653972329198,0.7096774193548387,0.6005434782608696
tetM,agg,Stack,0.8456666666666667,0.014892205269125786,0.715373888888889,0.8456666666666667,0.775022397891963,0.7096774193548387,0.5
tetO,agg,Stack,0.8136666666666666,0.0525399319036906,0.8112235133287765,0.8136666666666666,0.7968028728028728,0.7419354838709677,0.6309523809523809
mf3,agg,Stack,0.6910000000000001,0.019877402021167428,0.6416152813852813,0.6910000000000001,0.6204731798133596,0.6451612903225806,0.5204545454545454
subspecies,agg,Stack,0.959,0.03653917228278592,0.9614333333333333,0.959,0.9579282296650717,0.9354838709677419,0.9393939393939394
Eritromicina,clusters+agg,Stack,0.6913333333333334,0.013880441875771336,0.7002316017316017,0.6913333333333334,0.6886468839802172,0.5483870967741935,0.5548245614035088
Tetraciclina,clusters+agg,Stack,0.6900000000000001,0.06565059024867942,0.7064535464535464,0.6900000000000001,0.6862746714775945,0.6774193548387096,0.6680672268907563
Gentamicina,clusters+agg,Stack,0.658,0.03695943722515265,0.6908478260869566,0.658,0.6287068369649772,0.7741935483870968,0.7752525252525253
Clindamicina,clusters+agg,Stack,0.8776666666666667,0.05757700158145705,0.8819302802460698,0.8776666666666667,0.8660858060858061,0.7419354838709677,0.654040404040404
Enrofloxacin,clusters+agg,Stack,0.7236666666666667,0.013920408678547396,0.5344095652173914,0.7236666666666667,0.6146360910785187,0.5161290322580645,0.561965811965812
ANT(6)-Ia,clusters+agg,Stack,0.8693333333333333,0.03282275633357645,0.8431174603174604,0.8693333333333333,0.8541818181818182,0.7741935483870968,0.6699999999999999
ErmB,clusters+agg,Stack,0.8776666666666667,0.03735118620755052,0.8854989648033126,0.8776666666666667,0.871951040391677,0.8064516129032258,0.7230769230769231
lsaE,clusters+agg,Stack,0.9099999999999999,0.04152643067305981,0.9133650793650794,0.9099999999999999,0.9055653972329198,0.7096774193548387,0.6005434782608696
tetM,clusters+agg,Stack,0.8456666666666667,0.014892205269125786,0.715373888888889,0.8456666666666667,0.775022397891963,0.7096774193548387,0.5
tetO,clusters+agg,Stack,0.8136666666666666,0.0525399319036906,0.8112235133287765,0.8136666666666666,0.7968028728028728,0.7419354838709677,0.6309523809523809
mf3,clusters+agg,Stack,0.667,0.025828494170414034,0.5935292207792208,0.667,0.6057733214061841,0.7096774193548387,0.5909090909090909
subspecies,clusters+agg,Stack,0.9756666666666668,0.03217314269870306,0.9780999999999999,0.9756666666666668,0.9746531713900135,0.8709677419354839,0.8787878787878788
