Target,Dataframe,Model,Accuracy CV,St. Dev. CV,Precision CV,Recall CV,F1-Score CV,Accuracy,Bal. Accuracy
Eritromicina,clusters,BernoulliNB,0.5225296442687747,0.07329431802313678,0.5171613652048433,0.5225296442687747,0.5161181814426532,0.5,0.4777777777777778
Eritromicina,clusters,GaussianNB,0.5569169960474307,0.1611388332157179,0.6031894039206293,0.5569169960474307,0.5139630318530575,0.35714285714285715,0.4777777777777778
Eritromicina,clusters,NearestCentroid,0.5312252964426877,0.06330777118753932,0.34567690257843203,0.5312252964426877,0.39579461866773147,0.6071428571428571,0.4722222222222222
Eritromicina,clusters,SVC,0.5675889328063242,0.02036244564804945,0.3685222390601322,0.5675889328063242,0.4243837904068083,0.6071428571428571,0.4722222222222222
Eritromicina,clusters,LinearSVC,0.5584980237154149,0.01792218821937494,0.36621999584879805,0.5584980237154149,0.4200140425076486,0.6071428571428571,0.4722222222222222
Eritromicina,clusters,LabelPropagation,0.5675889328063242,0.02036244564804945,0.3685222390601322,0.5675889328063242,0.4243837904068083,0.6071428571428571,0.4722222222222222
Eritromicina,clusters,LabelSpreading,0.5675889328063242,0.02036244564804945,0.3685222390601322,0.5675889328063242,0.4243837904068083,0.6071428571428571,0.4722222222222222
Eritromicina,clusters,SGDClassifier,0.5403162055335968,0.06780240426067456,0.42590122371184413,0.5403162055335968,0.40296133499435804,0.6071428571428571,0.4722222222222222
Eritromicina,clusters,stack,,,,,,0.39285714285714285,0.3944444444444445
Eritromicina,animals,LogisticRegression,0.6486166007905139,0.0926150300054237,0.6562913415087328,0.6486166007905139,0.6175433043021976,0.6071428571428571,0.4944444444444444
Eritromicina,animals,Ridge,0.6395256916996048,0.09978652087176773,0.6535640687814601,0.6395256916996048,0.6258077671121149,0.6071428571428571,0.4944444444444444
Eritromicina,animals,DecisionTree,0.5861660079051384,0.0980412454043415,0.5892336550142874,0.5861660079051384,0.580118515566086,0.42857142857142855,0.4
Eritromicina,animals,K-nn,0.6845849802371541,0.12209280794467851,0.7011337454815716,0.6845849802371541,0.6845849802371541,0.5357142857142857,0.5277777777777778
Eritromicina,animals,RandomForest,0.66600790513834,0.08620769923683319,0.65983560521604,0.66600790513834,0.6538287503548293,0.42857142857142855,0.4666666666666667
Eritromicina,animals,BernoulliNB,0.5679841897233201,0.11860737425805258,0.5647784450946507,0.5679841897233201,0.5633366318350839,0.4642857142857143,0.45
Eritromicina,animals,GaussianNB,0.4932806324110672,0.16460255892880787,0.562131093544137,0.4932806324110672,0.45269855535947867,0.42857142857142855,0.5333333333333333
Eritromicina,animals,NearestCentroid,0.6395256916996048,0.09978652087176773,0.6627647714604237,0.6395256916996048,0.6280030114812722,0.6071428571428571,0.6277777777777778
Eritromicina,animals,SVC,0.6395256916996048,0.09978652087176773,0.6535640687814601,0.6395256916996048,0.6258077671121149,0.6071428571428571,0.4944444444444444
Eritromicina,animals,LinearSVC,0.6304347826086956,0.08390253304472345,0.6387588739762652,0.6304347826086956,0.6171794673073444,0.6071428571428571,0.4944444444444444
Eritromicina,animals,LabelPropagation,0.6126482213438735,0.12027766051148571,0.6298936811980289,0.6126482213438735,0.606198004893657,0.6071428571428571,0.4944444444444444
Eritromicina,animals,LabelSpreading,0.6126482213438735,0.12027766051148571,0.6298936811980289,0.6126482213438735,0.606198004893657,0.6071428571428571,0.4944444444444444
Eritromicina,animals,SGDClassifier,0.5494071146245059,0.10395332060625022,0.4935755695680082,0.5494071146245059,0.506054749567572,0.6071428571428571,0.6277777777777778
Eritromicina,animals,stack,,,,,,0.6071428571428571,0.5833333333333333
Eritromicina,agg,LogisticRegression,0.6395256916996048,0.09555576103354523,0.6490175042348956,0.6395256916996048,0.6254246889796762,0.6428571428571429,0.6555555555555556
Eritromicina,agg,Ridge,0.6304347826086956,0.07882378302472656,0.6342123094297006,0.6304347826086956,0.6167963891749058,0.6428571428571429,0.6555555555555556
Eritromicina,agg,DecisionTree,0.5770750988142292,0.08588997378656406,0.577042096572729,0.5770750988142292,0.5676912587626146,0.39285714285714285,0.3944444444444445
Eritromicina,agg,K-nn,0.6936758893280632,0.1359879110891122,0.7034742332766049,0.6936758893280632,0.6933116329535767,0.5357142857142857,0.5277777777777778
Eritromicina,agg,RandomForest,0.675494071146245,0.08859752344781839,0.6771174839653101,0.675494071146245,0.6673610821309031,0.2857142857142857,0.3333333333333333
Eritromicina,agg,BernoulliNB,0.5770750988142292,0.12171731235112893,0.5734364537526593,0.5770750988142292,0.5713707545750889,0.42857142857142855,0.4222222222222222
Eritromicina,agg,GaussianNB,0.4932806324110672,0.16460255892880787,0.562131093544137,0.4932806324110672,0.45269855535947867,0.42857142857142855,0.5333333333333333
Eritromicina,agg,NearestCentroid,0.6577075098814229,0.08385969569418304,0.686174694870347,0.6577075098814229,0.6551749869908436,0.5357142857142857,0.5722222222222222
Eritromicina,agg,SVC,0.6304347826086956,0.07882378302472656,0.6442046700102966,0.6304347826086956,0.614624569558867,0.6428571428571429,0.6555555555555556
Eritromicina,agg,LinearSVC,0.6213438735177865,0.08993810373646097,0.6254972819167193,0.6213438735177865,0.6116928803232711,0.6428571428571429,0.6555555555555556
Eritromicina,agg,LabelPropagation,0.6300395256916996,0.12129558334093658,0.6356780900259162,0.6300395256916996,0.6238122917151051,0.6071428571428571,0.6277777777777778
Eritromicina,agg,LabelSpreading,0.6300395256916996,0.12129558334093658,0.6356780900259162,0.6300395256916996,0.6238122917151051,0.6071428571428571,0.6277777777777778
Eritromicina,agg,SGDClassifier,0.5596837944664033,0.14579248421150307,0.4468193832861302,0.5596837944664033,0.4708464326697146,0.6071428571428571,0.6277777777777778
Eritromicina,agg,stack,,,,,,0.6785714285714286,0.7055555555555556
Eritromicina,clusters+agg,LogisticRegression,0.6391304347826087,0.08302841724913392,0.6584410133770747,0.6391304347826087,0.6247004839826076,0.6428571428571429,0.6555555555555556
Eritromicina,clusters+agg,Ridge,0.6391304347826087,0.10886870880490268,0.6449472522362549,0.6391304347826087,0.6307013796386757,0.6428571428571429,0.6555555555555556
Eritromicina,clusters+agg,DecisionTree,0.5774703557312253,0.10504765919153117,0.5851559853190288,0.5774703557312253,0.5652555785008475,0.5714285714285714,0.5333333333333333
Eritromicina,clusters+agg,K-nn,0.675494071146245,0.12694086800949517,0.6826477869956131,0.675494071146245,0.6735671936758894,0.4642857142857143,0.4277777777777778
Eritromicina,clusters+agg,RandomForest,0.6217391304347826,0.07834267294137655,0.6239052919877147,0.6217391304347826,0.611300323864042,0.5,0.5222222222222221
Eritromicina,clusters+agg,BernoulliNB,0.6114624505928854,0.1708159369962031,0.6169828864591711,0.6114624505928854,0.6060554253080096,0.39285714285714285,0.37222222222222223
Eritromicina,clusters+agg,GaussianNB,0.5387351778656126,0.10955534978294114,0.6187869376999812,0.5387351778656126,0.5081561961168907,0.42857142857142855,0.5333333333333333
Eritromicina,clusters+agg,NearestCentroid,0.666798418972332,0.10139399277417029,0.691169699865352,0.666798418972332,0.6647025608662437,0.5357142857142857,0.5722222222222222
Eritromicina,clusters+agg,SVC,0.6391304347826087,0.08302841724913392,0.6584410133770747,0.6391304347826087,0.6247004839826076,0.6428571428571429,0.6555555555555556
Eritromicina,clusters+agg,LinearSVC,0.6300395256916996,0.12129558334093658,0.6356780900259162,0.6300395256916996,0.6238122917151051,0.6428571428571429,0.6555555555555556
Eritromicina,clusters+agg,LabelPropagation,0.6300395256916996,0.12129558334093658,0.6356780900259162,0.6300395256916996,0.6238122917151051,0.5357142857142857,0.5722222222222222
Eritromicina,clusters+agg,LabelSpreading,0.6300395256916996,0.12129558334093658,0.6356780900259162,0.6300395256916996,0.6238122917151051,0.5357142857142857,0.5722222222222222
Eritromicina,clusters+agg,SGDClassifier,0.6304347826086957,0.05392034538430025,0.6311287263461176,0.6304347826086957,0.6249812705055671,0.42857142857142855,0.5555555555555556
Eritromicina,clusters+agg,stack,,,,,,0.5714285714285714,0.5111111111111111
Tetraciclina,maldi,LogisticRegression,0.5134387351778656,0.01808705326268386,0.26394647627677353,0.5134387351778656,0.34855814262463874,0.42857142857142855,0.5
Tetraciclina,maldi,Ridge,0.5134387351778656,0.01808705326268386,0.26394647627677353,0.5134387351778656,0.34855814262463874,0.42857142857142855,0.5
Tetraciclina,maldi,DecisionTree,0.6766798418972332,0.06592146004550006,0.6860538012711925,0.6766798418972332,0.6751646903820816,0.4642857142857143,0.46875
Tetraciclina,maldi,K-nn,0.7031620553359683,0.07135892672917932,0.7229971296819122,0.7031620553359683,0.6936915632190904,0.6428571428571429,0.6666666666666667
Tetraciclina,maldi,RandomForest,0.6320158102766799,0.0839434874463765,0.6487923670532366,0.6320158102766799,0.6269137778062263,0.5714285714285714,0.5625
Tetraciclina,maldi,BernoulliNB,0.4691699604743083,0.058979431377608936,0.4656025375590593,0.4691699604743083,0.45082599564255793,0.42857142857142855,0.41666666666666663
Tetraciclina,maldi,GaussianNB,0.5411067193675889,0.12050086331883779,0.5068386504799548,0.5411067193675889,0.5004571901055277,0.5357142857142857,0.4895833333333333
Tetraciclina,maldi,NearestCentroid,0.5229249011857708,0.08120197197398898,0.3981013551665725,0.5229249011857708,0.4091021959947791,0.5,0.5520833333333333
Tetraciclina,maldi,SVC,0.46798418972332023,0.05658389572748077,0.31494017954320414,0.46798418972332023,0.34652929702368696,0.42857142857142855,0.4895833333333333
Tetraciclina,maldi,LinearSVC,0.5043478260869565,0.008695652173913038,0.26158520118822576,0.5043478260869565,0.34428006775832853,0.42857142857142855,0.5
Tetraciclina,maldi,LabelPropagation,0.5134387351778656,0.01808705326268386,0.26394647627677353,0.5134387351778656,0.34855814262463874,0.42857142857142855,0.5
Tetraciclina,maldi,LabelSpreading,0.5134387351778656,0.01808705326268386,0.26394647627677353,0.5134387351778656,0.34855814262463874,0.42857142857142855,0.5
Tetraciclina,maldi,SGDClassifier,0.49525691699604746,0.02202826054243917,0.25898779859082316,0.49525691699604746,0.339734613212874,0.42857142857142855,0.5
Tetraciclina,maldi,stack,,,,,,0.6071428571428571,0.59375
Tetraciclina,clusters,LogisticRegression,0.5043478260869565,0.008695652173913038,0.26158520118822576,0.5043478260869565,0.34428006775832853,0.39285714285714285,0.4583333333333333
Tetraciclina,clusters,Ridge,0.5043478260869565,0.008695652173913038,0.26158520118822576,0.5043478260869565,0.34428006775832853,0.39285714285714285,0.4583333333333333
Tetraciclina,clusters,DecisionTree,0.6403162055335969,0.11210255469010619,0.6404849257023171,0.6403162055335969,0.6361320563494477,0.4642857142857143,0.46875
Tetraciclina,clusters,K-nn,0.7031620553359683,0.07135892672917932,0.7229971296819122,0.7031620553359683,0.6936915632190904,0.6428571428571429,0.6666666666666667
Tetraciclina,clusters,RandomForest,0.6588932806324109,0.08164327986101352,0.6680776469906904,0.6588932806324109,0.6563030104906534,0.6071428571428571,0.6041666666666667
Tetraciclina,clusters,BernoulliNB,0.4691699604743083,0.058979431377608936,0.4656025375590593,0.4691699604743083,0.45082599564255793,0.42857142857142855,0.41666666666666663
Tetraciclina,clusters,GaussianNB,0.541501976284585,0.14067481869537282,0.5026060352690787,0.541501976284585,0.4994800851696127,0.5357142857142857,0.4895833333333333
Tetraciclina,clusters,NearestCentroid,0.48695652173913045,0.026086956521739132,0.2849689440993789,0.48695652173913045,0.3421802881550427,0.39285714285714285,0.4583333333333333
Tetraciclina,clusters,SVC,0.5134387351778656,0.01808705326268386,0.26394647627677353,0.5134387351778656,0.34855814262463874,0.39285714285714285,0.4583333333333333
Tetraciclina,clusters,LinearSVC,0.5043478260869565,0.008695652173913038,0.26158520118822576,0.5043478260869565,0.34428006775832853,0.39285714285714285,0.4583333333333333
Tetraciclina,clusters,LabelPropagation,0.5134387351778656,0.01808705326268386,0.26394647627677353,0.5134387351778656,0.34855814262463874,0.39285714285714285,0.4583333333333333
Tetraciclina,clusters,LabelSpreading,0.5134387351778656,0.01808705326268386,0.26394647627677353,0.5134387351778656,0.34855814262463874,0.39285714285714285,0.4583333333333333
Tetraciclina,clusters,SGDClassifier,0.4778656126482213,0.027820022695285024,0.26914840100610854,0.4778656126482213,0.3262711972459518,0.5714285714285714,0.5
Tetraciclina,clusters,stack,,,,,,0.5714285714285714,0.5625
Tetraciclina,animals,LogisticRegression,0.7300395256916996,0.07994162753472882,0.7691719672058548,0.7300395256916996,0.7159808743986872,0.5357142857142857,0.59375
Tetraciclina,animals,Ridge,0.7300395256916996,0.07994162753472882,0.7691719672058548,0.7300395256916996,0.7159808743986872,0.5357142857142857,0.59375
Tetraciclina,animals,DecisionTree,0.7035573122529644,0.13086526160937292,0.7061899332551506,0.7035573122529644,0.7013880154932786,0.5357142857142857,0.5416666666666667
Tetraciclina,animals,K-nn,0.6940711462450593,0.10377583075978537,0.7036410690758517,0.6940711462450593,0.6885874603403208,0.6785714285714286,0.6979166666666667
Tetraciclina,animals,RandomForest,0.6592885375494072,0.09276840671502543,0.6625136457745153,0.6592885375494072,0.6579510436169475,0.6428571428571429,0.6458333333333333
Tetraciclina,animals,BernoulliNB,0.5596837944664032,0.11397800508275271,0.5648485685953716,0.5596837944664032,0.5485449088160758,0.4642857142857143,0.45833333333333337
Tetraciclina,animals,GaussianNB,0.5051383399209486,0.0908970605547357,0.4691062017692452,0.5051383399209486,0.460815043117843,0.5357142857142857,0.5
Tetraciclina,animals,NearestCentroid,0.7391304347826086,0.07083815594377821,0.8001927008581673,0.7391304347826086,0.7190197709859708,0.5357142857142857,0.59375
Tetraciclina,animals,SVC,0.7300395256916996,0.07994162753472882,0.7691719672058548,0.7300395256916996,0.7159808743986872,0.5357142857142857,0.59375
Tetraciclina,animals,LinearSVC,0.7300395256916996,0.07994162753472882,0.7691719672058548,0.7300395256916996,0.7159808743986872,0.5357142857142857,0.59375
Tetraciclina,animals,LabelPropagation,0.7300395256916996,0.07994162753472882,0.7691719672058548,0.7300395256916996,0.7159808743986872,0.5357142857142857,0.59375
Tetraciclina,animals,LabelSpreading,0.7300395256916996,0.07994162753472882,0.7691719672058548,0.7300395256916996,0.7159808743986872,0.5357142857142857,0.59375
Tetraciclina,animals,SGDClassifier,0.6482213438735177,0.08944516442203689,0.6229723335062209,0.6482213438735177,0.6042060779303923,0.5714285714285714,0.5104166666666666
Tetraciclina,animals,stack,,,,,,0.5,0.5104166666666667
Tetraciclina,agg,LogisticRegression,0.7209486166007906,0.06551495179058212,0.7504875257592649,0.7209486166007906,0.709383862275234,0.5,0.5520833333333333
Tetraciclina,agg,Ridge,0.7209486166007906,0.06551495179058212,0.7504875257592649,0.7209486166007906,0.709383862275234,0.5,0.5520833333333333
Tetraciclina,agg,DecisionTree,0.7660079051383399,0.09628867375807966,0.7685642376946724,0.7660079051383399,0.7653641911101865,0.5357142857142857,0.5208333333333334
Tetraciclina,agg,K-nn,0.7213438735177865,0.10688027687687315,0.7322563426911253,0.7213438735177865,0.7153965386701959,0.6785714285714286,0.6979166666666667
Tetraciclina,agg,RandomForest,0.6592885375494072,0.09712066497628664,0.6674226256834952,0.6592885375494072,0.6563475896084591,0.6071428571428571,0.6041666666666667
Tetraciclina,agg,BernoulliNB,0.5596837944664032,0.11397800508275271,0.5648485685953716,0.5596837944664032,0.5485449088160758,0.42857142857142855,0.42708333333333337
Tetraciclina,agg,GaussianNB,0.5051383399209486,0.0908970605547357,0.4691062017692452,0.5051383399209486,0.460815043117843,0.5357142857142857,0.5
Tetraciclina,agg,NearestCentroid,0.7391304347826086,0.07083815594377821,0.8001927008581673,0.7391304347826086,0.7190197709859708,0.5357142857142857,0.59375
Tetraciclina,agg,SVC,0.7300395256916996,0.07994162753472882,0.7844497449836325,0.7300395256916996,0.712278673211699,0.5357142857142857,0.59375
Tetraciclina,agg,LinearSVC,0.7300395256916996,0.07459368292227955,0.7550708590925983,0.7300395256916996,0.7197073078927971,0.5,0.5520833333333333
Tetraciclina,agg,LabelPropagation,0.7122529644268775,0.0709549470350092,0.7400320392168218,0.7122529644268775,0.701309383994806,0.5,0.5520833333333333
Tetraciclina,agg,LabelSpreading,0.7122529644268775,0.0709549470350092,0.7400320392168218,0.7122529644268775,0.701309383994806,0.5,0.5520833333333333
Tetraciclina,agg,SGDClassifier,0.6043478260869566,0.11655991780451194,0.5093685289715535,0.6043478260869566,0.5373103707886316,0.35714285714285715,0.3854166666666667
Tetraciclina,agg,stack,,,,,,0.5357142857142857,0.5520833333333333
Tetraciclina,clusters+agg,LogisticRegression,0.7300395256916996,0.07994162753472882,0.7691719672058548,0.7300395256916996,0.7159808743986872,0.5357142857142857,0.59375
Tetraciclina,clusters+agg,Ridge,0.7209486166007906,0.06551495179058212,0.7564125044463921,0.7209486166007906,0.707103681416231,0.5357142857142857,0.59375
Tetraciclina,clusters+agg,DecisionTree,0.7308300395256917,0.08570241900195945,0.7339912502955981,0.7308300395256917,0.7299773841718922,0.6785714285714286,0.6875
Tetraciclina,clusters+agg,K-nn,0.7213438735177866,0.09884584474470133,0.7370940050287876,0.7213438735177866,0.7125730005525402,0.75,0.78125
Tetraciclina,clusters+agg,RandomForest,0.667588932806324,0.05412855515109022,0.672187305448175,0.667588932806324,0.6657903058040358,0.6785714285714286,0.6875
Tetraciclina,clusters+agg,BernoulliNB,0.6592885375494071,0.14204304002072285,0.6674673756195496,0.6592885375494071,0.6546804123920829,0.6785714285714286,0.6979166666666667
Tetraciclina,clusters+agg,GaussianNB,0.5225296442687747,0.08381497250766229,0.4929726613965745,0.5225296442687747,0.4744646338711419,0.5357142857142857,0.5
Tetraciclina,clusters+agg,NearestCentroid,0.7027667984189724,0.09322199537061152,0.725395100133533,0.7027667984189724,0.6962445550204239,0.5,0.5520833333333333
Tetraciclina,clusters+agg,SVC,0.7300395256916996,0.07994162753472882,0.7844497449836325,0.7300395256916996,0.712278673211699,0.5357142857142857,0.59375
Tetraciclina,clusters+agg,LinearSVC,0.7209486166007906,0.06551495179058212,0.7564125044463921,0.7209486166007906,0.707103681416231,0.5357142857142857,0.59375
Tetraciclina,clusters+agg,LabelPropagation,0.7209486166007906,0.06551495179058212,0.7657653035370428,0.7209486166007906,0.7056816610882457,0.5,0.5520833333333333
Tetraciclina,clusters+agg,LabelSpreading,0.7209486166007906,0.06551495179058212,0.7657653035370428,0.7209486166007906,0.7056816610882457,0.5,0.5520833333333333
Tetraciclina,clusters+agg,SGDClassifier,0.6664031620553359,0.11044160107515305,0.6344305091689421,0.6664031620553359,0.6273673620379678,0.7857142857142857,0.7708333333333333
Tetraciclina,clusters+agg,stack,,,,,,0.6071428571428571,0.6354166666666667
Gentamicina,maldi,LogisticRegression,0.6486166007905138,0.017694094296916502,0.421016575794029,0.6486166007905138,0.5105096359100936,0.6071428571428571,0.5
Gentamicina,maldi,Ridge,0.6486166007905138,0.017694094296916502,0.421016575794029,0.6486166007905138,0.5105096359100936,0.6071428571428571,0.5
Gentamicina,maldi,DecisionTree,0.5869565217391304,0.11634929667616621,0.5823812962399918,0.5869565217391304,0.5837692839848688,0.4642857142857143,0.4144385026737968
Gentamicina,maldi,K-nn,0.5964426877470356,0.14404064479740916,0.5943182040436045,0.5964426877470356,0.5873574374853148,0.6071428571428571,0.5641711229946524
Gentamicina,maldi,RandomForest,0.6845849802371541,0.05009949637411656,0.677449206019,0.6845849802371541,0.6547688762708526,0.5714285714285714,0.5026737967914439
Gentamicina,maldi,BernoulliNB,0.5596837944664032,0.068749711510134,0.5442604687455945,0.5596837944664032,0.5500078837586554,0.42857142857142855,0.40106951871657753
Gentamicina,maldi,GaussianNB,0.4134387351778656,0.07069907782765239,0.5004949918390489,0.4134387351778656,0.3864091417551224,0.5357142857142857,0.5855614973262032
Gentamicina,maldi,NearestCentroid,0.6845849802371542,0.0410306380153707,0.681437811200657,0.6845849802371542,0.5955276236478283,0.6428571428571429,0.5454545454545454
Gentamicina,maldi,SVC,0.675494071146245,0.03518452661544331,0.677195386958233,0.675494071146245,0.5796036783121183,0.6071428571428571,0.5
Gentamicina,maldi,LinearSVC,0.6486166007905138,0.017694094296916502,0.421016575794029,0.6486166007905138,0.5105096359100936,0.6071428571428571,0.5
Gentamicina,maldi,LabelPropagation,0.6486166007905138,0.017694094296916502,0.421016575794029,0.6486166007905138,0.5105096359100936,0.6071428571428571,0.5
Gentamicina,maldi,LabelSpreading,0.6486166007905138,0.017694094296916502,0.421016575794029,0.6486166007905138,0.5105096359100936,0.6071428571428571,0.5
Gentamicina,maldi,SGDClassifier,0.6486166007905138,0.017694094296916502,0.421016575794029,0.6486166007905138,0.5105096359100936,0.6071428571428571,0.5
Gentamicina,maldi,stack,,,,,,0.5714285714285714,0.48663101604278075
Gentamicina,clusters,LogisticRegression,0.6486166007905138,0.017694094296916502,0.421016575794029,0.6486166007905138,0.5105096359100936,0.6071428571428571,0.5
Gentamicina,clusters,Ridge,0.6486166007905138,0.017694094296916502,0.421016575794029,0.6486166007905138,0.5105096359100936,0.6071428571428571,0.5
Gentamicina,clusters,DecisionTree,0.5687747035573122,0.12793996897221066,0.5535752575074826,0.5687747035573122,0.5523435003116534,0.4642857142857143,0.4304812834224599
Gentamicina,clusters,K-nn,0.5964426877470356,0.14404064479740916,0.5943182040436045,0.5964426877470356,0.5873574374853148,0.6071428571428571,0.5641711229946524
Gentamicina,clusters,RandomForest,0.6758893280632411,0.031097451798847344,0.6538687297955031,0.6758893280632411,0.6409742744492282,0.6428571428571429,0.5775401069518716
Gentamicina,clusters,BernoulliNB,0.5596837944664032,0.068749711510134,0.5442604687455945,0.5596837944664032,0.5500078837586554,0.42857142857142855,0.40106951871657753
Gentamicina,clusters,GaussianNB,0.4308300395256917,0.09987572149006545,0.5622688318098199,0.4308300395256917,0.4027628450877879,0.5357142857142857,0.5855614973262032
Gentamicina,clusters,NearestCentroid,0.3869565217391305,0.041330343390260274,0.513586742638126,0.3869565217391305,0.25277040624072994,0.42857142857142855,0.5294117647058824
Gentamicina,clusters,SVC,0.6486166007905138,0.017694094296916502,0.421016575794029,0.6486166007905138,0.5105096359100936,0.6071428571428571,0.5
Gentamicina,clusters,LinearSVC,0.6486166007905138,0.017694094296916502,0.421016575794029,0.6486166007905138,0.5105096359100936,0.6071428571428571,0.5
Gentamicina,clusters,LabelPropagation,0.6486166007905138,0.017694094296916502,0.421016575794029,0.6486166007905138,0.5105096359100936,0.6071428571428571,0.5
Gentamicina,clusters,LabelSpreading,0.6486166007905138,0.017694094296916502,0.421016575794029,0.6486166007905138,0.5105096359100936,0.6071428571428571,0.5
Gentamicina,clusters,SGDClassifier,0.5577075098814229,0.12221942113200308,0.5689898146763588,0.5577075098814229,0.4267200155687492,0.6071428571428571,0.5
Gentamicina,clusters,stack,,,,,,0.6071428571428571,0.5481283422459893
Gentamicina,animals,LogisticRegression,0.7031620553359684,0.09604336431476702,0.6931034523873398,0.7031620553359684,0.6857438300309144,0.4642857142857143,0.446524064171123
Gentamicina,animals,Ridge,0.6944664031620553,0.10204673241489283,0.6861469306482094,0.6944664031620553,0.6866478535436336,0.4642857142857143,0.446524064171123
Gentamicina,animals,DecisionTree,0.6221343873517786,0.05735176503596921,0.5920313741612032,0.6221343873517786,0.5972770184831967,0.42857142857142855,0.3850267379679144
Gentamicina,animals,K-nn,0.6577075098814229,0.07334545657324323,0.6365922051505576,0.6577075098814229,0.6303623558906011,0.5357142857142857,0.4893048128342246
Gentamicina,animals,RandomForest,0.675889328063241,0.031097451798847344,0.6490551477508,0.675889328063241,0.6370078380723058,0.6428571428571429,0.5775401069518716
Gentamicina,animals,BernoulliNB,0.5956521739130435,0.06127884577480946,0.5889348879310516,0.5956521739130435,0.5899849979517499,0.42857142857142855,0.40106951871657753
Gentamicina,animals,GaussianNB,0.4221343873517786,0.08476026313964621,0.5413335011558191,0.4221343873517786,0.39543289967088596,0.4642857142857143,0.4946524064171123
Gentamicina,animals,NearestCentroid,0.6304347826086956,0.07339443091500499,0.6437149620897586,0.6304347826086956,0.6137271513764648,0.4642857142857143,0.446524064171123
Gentamicina,animals,SVC,0.6944664031620553,0.10204673241489283,0.6861469306482094,0.6944664031620553,0.6866478535436336,0.4642857142857143,0.446524064171123
Gentamicina,animals,LinearSVC,0.6944664031620553,0.10204673241489283,0.6861469306482094,0.6944664031620553,0.6866478535436336,0.4642857142857143,0.446524064171123
Gentamicina,animals,LabelPropagation,0.6944664031620553,0.10204673241489283,0.6861469306482094,0.6944664031620553,0.6866478535436336,0.4642857142857143,0.446524064171123
Gentamicina,animals,LabelSpreading,0.6944664031620553,0.10204673241489283,0.6861469306482094,0.6944664031620553,0.6866478535436336,0.4642857142857143,0.446524064171123
Gentamicina,animals,SGDClassifier,0.6581027667984191,0.08188593936808576,0.6035023025490358,0.6581027667984191,0.6220013888971689,0.25,0.3181818181818182
Gentamicina,animals,stack,,,,,,0.4642857142857143,0.446524064171123
