Target,Dataframe,Model,Accuracy CV,St. Dev. CV,Precision CV,Recall CV,F1-Score CV,Accuracy,Bal. Accuracy
Eritromicina,animals,BernoulliNB,0.37238095238095237,0.03590741432668354,0.3589638932496075,0.37238095238095237,0.34940273481373224,0.5769230769230769,0.4849624060150376
Eritromicina,animals,GaussianNB,0.48142857142857143,0.07143492035275877,0.4857845993875406,0.48142857142857143,0.4618738515754714,0.5,0.612781954887218
Eritromicina,animals,NearestCentroid,0.6538095238095238,0.1636848916796304,0.6986479076479077,0.6538095238095238,0.6349850723988655,0.5769230769230769,0.575187969924812
Eritromicina,animals,SVC,0.6061904761904762,0.11737491532818806,0.668449494949495,0.6061904761904762,0.580175684256144,0.5769230769230769,0.575187969924812
Eritromicina,animals,LinearSVC,0.6061904761904762,0.11737491532818806,0.668449494949495,0.6061904761904762,0.580175684256144,0.5769230769230769,0.575187969924812
Eritromicina,animals,LabelPropagation,0.5866666666666667,0.10250380226341874,0.6178775995246584,0.5866666666666667,0.5638278388278388,0.5769230769230769,0.575187969924812
Eritromicina,animals,LabelSpreading,0.5866666666666667,0.10250380226341874,0.6178775995246584,0.5866666666666667,0.5638278388278388,0.5769230769230769,0.575187969924812
Eritromicina,animals,SGDClassifier,0.6266666666666667,0.10475541105415374,0.624702614379085,0.6266666666666667,0.5756943419556849,0.7307692307692307,0.5
Eritromicina,animals,stack,,,,,,0.5769230769230769,0.575187969924812
Eritromicina,agg,LogisticRegression,0.5966666666666667,0.10570570535749108,0.6503939393939395,0.5966666666666667,0.5714319588457519,0.5769230769230769,0.5300751879699248
Eritromicina,agg,Ridge,0.5866666666666667,0.10250380226341874,0.6178775995246584,0.5866666666666667,0.5638278388278388,0.5769230769230769,0.5300751879699248
Eritromicina,agg,DecisionTree,0.5380952380952382,0.058340621507778204,0.5421147186147185,0.5380952380952382,0.5374937343358395,0.5384615384615384,0.4135338345864662
Eritromicina,agg,K-nn,0.6857142857142857,0.08293100156399995,0.7173392857142856,0.6857142857142857,0.6794065162907267,0.5769230769230769,0.4849624060150376
Eritromicina,agg,RandomForest,0.5876190476190477,0.08887556589497432,0.5899327801827802,0.5876190476190477,0.5863032260959303,0.6153846153846154,0.5112781954887218
Eritromicina,agg,BernoulliNB,0.37238095238095237,0.05735278897863746,0.36365024856096284,0.37238095238095237,0.34879499759499755,0.6153846153846154,0.5112781954887218
Eritromicina,agg,GaussianNB,0.49142857142857144,0.08873768318608256,0.4943603569632981,0.49142857142857144,0.4720492901719626,0.5,0.612781954887218
Eritromicina,agg,NearestCentroid,0.6152380952380951,0.12892895616176162,0.6667962592962593,0.6152380952380951,0.5923598353933082,0.5384615384615384,0.5037593984962406
Eritromicina,agg,SVC,0.5966666666666667,0.10570570535749108,0.6642128002716239,0.5966666666666667,0.5680567626134129,0.5769230769230769,0.5300751879699248
Eritromicina,agg,LinearSVC,0.5866666666666667,0.10250380226341874,0.6178775995246584,0.5866666666666667,0.5638278388278388,0.5769230769230769,0.5300751879699248
Eritromicina,agg,LabelPropagation,0.6742857142857143,0.15270352761786077,0.6907763347763349,0.6742857142857143,0.6717256055740374,0.5769230769230769,0.5300751879699248
Eritromicina,agg,LabelSpreading,0.6742857142857143,0.15270352761786077,0.6907763347763349,0.6742857142857143,0.6717256055740374,0.5769230769230769,0.5300751879699248
Eritromicina,agg,SGDClassifier,0.5571428571428572,0.099693407556388,0.5488304473304473,0.5571428571428572,0.5028103984300928,0.5769230769230769,0.5300751879699248
Eritromicina,agg,stack,,,,,,0.5769230769230769,0.5300751879699248
Eritromicina,clusters+agg,LogisticRegression,0.5966666666666667,0.10570570535749108,0.6503939393939395,0.5966666666666667,0.5714319588457519,0.5769230769230769,0.5300751879699248
Eritromicina,clusters+agg,Ridge,0.5866666666666667,0.10250380226341874,0.6178775995246584,0.5866666666666667,0.5638278388278388,0.5769230769230769,0.5300751879699248
Eritromicina,clusters+agg,DecisionTree,0.5776190476190476,0.07597588828639669,0.5788059163059163,0.5776190476190476,0.5769285105346487,0.5,0.34210526315789475
Eritromicina,clusters+agg,K-nn,0.6666666666666666,0.07958224257542215,0.6988977272727273,0.6666666666666666,0.6600537866405143,0.6153846153846154,0.5112781954887218
Eritromicina,clusters+agg,RandomForest,0.6176190476190475,0.04831867007225073,0.6193931068931069,0.6176190476190475,0.6158703094764475,0.6153846153846154,0.5112781954887218
Eritromicina,clusters+agg,BernoulliNB,0.4019047619047619,0.05685243659233315,0.40137454212454216,0.4019047619047619,0.3861901147797029,0.5769230769230769,0.5300751879699248
Eritromicina,clusters+agg,GaussianNB,0.48142857142857143,0.07143492035275877,0.48336035696329815,0.48142857142857143,0.4618738515754714,0.6538461538461539,0.7180451127819549
Eritromicina,clusters+agg,NearestCentroid,0.5566666666666666,0.12660220343197898,0.6068029029793736,0.5566666666666666,0.5370561516914458,0.5384615384615384,0.5488721804511278
Eritromicina,clusters+agg,SVC,0.5966666666666667,0.10570570535749108,0.6642128002716239,0.5966666666666667,0.5680567626134129,0.5769230769230769,0.5300751879699248
Eritromicina,clusters+agg,LinearSVC,0.5866666666666667,0.10250380226341874,0.6178775995246584,0.5866666666666667,0.5638278388278388,0.5769230769230769,0.5300751879699248
Eritromicina,clusters+agg,LabelPropagation,0.6552380952380953,0.12497074487587058,0.6996367173131879,0.6552380952380953,0.6438137301295196,0.5769230769230769,0.5300751879699248
Eritromicina,clusters+agg,LabelSpreading,0.6552380952380953,0.12497074487587058,0.6996367173131879,0.6552380952380953,0.6438137301295196,0.5769230769230769,0.5300751879699248
Eritromicina,clusters+agg,SGDClassifier,0.6357142857142857,0.12020390838835787,0.6920783464901112,0.6357142857142857,0.610571152984946,0.5769230769230769,0.39473684210526316
Eritromicina,clusters+agg,stack,,,,,,0.5769230769230769,0.5300751879699248
Tetraciclina,maldi,LogisticRegression,0.5195238095238095,0.01858973456756491,0.270250566893424,0.5195238095238095,0.35544546850998465,0.6153846153846154,0.5
Tetraciclina,maldi,Ridge,0.5195238095238095,0.01858973456756491,0.270250566893424,0.5195238095238095,0.35544546850998465,0.6153846153846154,0.5
Tetraciclina,maldi,DecisionTree,0.5900000000000001,0.1186125382932294,0.5957431457431458,0.5900000000000001,0.5859367146067914,0.6538461538461539,0.68125
Tetraciclina,maldi,K-nn,0.7257142857142858,0.057683946135154075,0.7443367346938776,0.7257142857142858,0.7170330561737212,0.6538461538461539,0.5875
Tetraciclina,maldi,RandomForest,0.6276190476190477,0.09492328923400338,0.6312332112332113,0.6276190476190477,0.6246663059163059,0.6153846153846154,0.6125
Tetraciclina,maldi,BernoulliNB,0.4128571428571428,0.10540495283255266,0.39625000000000005,0.4128571428571428,0.3856963776963777,0.5769230769230769,0.5625
Tetraciclina,maldi,GaussianNB,0.5585714285714285,0.04491362332400607,0.5670879120879121,0.5585714285714285,0.5498938754245659,0.46153846153846156,0.45
Tetraciclina,maldi,NearestCentroid,0.5314285714285714,0.10026495511638052,0.41580115060378214,0.5314285714285714,0.4452254568044042,0.5769230769230769,0.46875
Tetraciclina,maldi,SVC,0.46238095238095234,0.10189140989519596,0.4165593605863398,0.46238095238095234,0.3788181665828725,0.5384615384615384,0.49375
Tetraciclina,maldi,LinearSVC,0.5195238095238095,0.01858973456756491,0.270250566893424,0.5195238095238095,0.35544546850998465,0.6153846153846154,0.5
Tetraciclina,maldi,LabelPropagation,0.5195238095238095,0.01858973456756491,0.270250566893424,0.5195238095238095,0.35544546850998465,0.6153846153846154,0.5
Tetraciclina,maldi,LabelSpreading,0.5195238095238095,0.01858973456756491,0.270250566893424,0.5195238095238095,0.35544546850998465,0.6153846153846154,0.5
Tetraciclina,maldi,SGDClassifier,0.5199999999999999,0.028753388837048654,0.36335833631698294,0.5199999999999999,0.3653462601543803,0.6153846153846154,0.5
Tetraciclina,maldi,stack,,,,,,0.6538461538461539,0.5875
Tetraciclina,clusters,LogisticRegression,0.5004761904761905,0.026954231805876038,0.26526190476190475,0.5004761904761905,0.34657450076804913,0.6153846153846154,0.5
Tetraciclina,clusters,Ridge,0.5004761904761905,0.026954231805876038,0.26526190476190475,0.5004761904761905,0.34657450076804913,0.6153846153846154,0.5
Tetraciclina,clusters,DecisionTree,0.6104761904761905,0.1648788464709935,0.6174713976499692,0.6104761904761905,0.6065400293210227,0.7307692307692307,0.74375
Tetraciclina,clusters,K-nn,0.7257142857142858,0.057683946135154075,0.7443367346938776,0.7257142857142858,0.7170330561737212,0.6538461538461539,0.5875
Tetraciclina,clusters,RandomForest,0.5995238095238096,0.12020768120762995,0.6049659863945578,0.5995238095238096,0.5928571090271857,0.6923076923076923,0.7125
Tetraciclina,clusters,BernoulliNB,0.4128571428571428,0.10540495283255266,0.39625000000000005,0.4128571428571428,0.3856963776963777,0.5769230769230769,0.5625
Tetraciclina,clusters,GaussianNB,0.508095238095238,0.09104582584406666,0.5176622315592903,0.508095238095238,0.4785392115699021,0.34615384615384615,0.39375
Tetraciclina,clusters,NearestCentroid,0.4704761904761905,0.036811710647786065,0.2571010860484545,0.4704761904761905,0.33231950844854075,0.38461538461538464,0.5
Tetraciclina,clusters,SVC,0.5004761904761905,0.026954231805876038,0.26526190476190475,0.5004761904761905,0.34657450076804913,0.6153846153846154,0.5
Tetraciclina,clusters,LinearSVC,0.5004761904761905,0.026954231805876038,0.26526190476190475,0.5004761904761905,0.34657450076804913,0.6153846153846154,0.5
Tetraciclina,clusters,LabelPropagation,0.5004761904761905,0.026954231805876038,0.26526190476190475,0.5004761904761905,0.34657450076804913,0.6153846153846154,0.5
Tetraciclina,clusters,LabelSpreading,0.5004761904761905,0.026954231805876038,0.26526190476190475,0.5004761904761905,0.34657450076804913,0.6153846153846154,0.5
Tetraciclina,clusters,SGDClassifier,0.48047619047619056,0.04843117003844237,0.2526768707482993,0.48047619047619056,0.3309062980030722,0.6153846153846154,0.5
Tetraciclina,clusters,stack,,,,,,0.6538461538461539,0.5875
Tetraciclina,animals,LogisticRegression,0.7452380952380953,0.03550733691868049,0.7654256854256853,0.7452380952380953,0.7419047619047621,0.6538461538461539,0.6625
Tetraciclina,animals,Ridge,0.7452380952380953,0.03550733691868049,0.7654256854256853,0.7452380952380953,0.7419047619047621,0.6538461538461539,0.6625
Tetraciclina,animals,DecisionTree,0.6195238095238095,0.08571957655628416,0.6287765567765567,0.6195238095238095,0.6139565123708345,0.46153846153846156,0.46875
Tetraciclina,animals,K-nn,0.7252380952380953,0.02589005184584417,0.7498544973544974,0.7252380952380953,0.7185673864041299,0.5769230769230769,0.58125
Tetraciclina,animals,RandomForest,0.6276190476190476,0.06332796253632567,0.6355940170940171,0.6276190476190476,0.6246825115178865,0.5769230769230769,0.6
Tetraciclina,animals,BernoulliNB,0.5395238095238095,0.11103103690618486,0.5513716640502355,0.5395238095238095,0.5236020229602139,0.5384615384615384,0.53125
Tetraciclina,animals,GaussianNB,0.5866666666666667,0.08664311558605248,0.6396428571428571,0.5866666666666667,0.5579846153846153,0.4230769230769231,0.475
Tetraciclina,animals,NearestCentroid,0.7452380952380953,0.03550733691868049,0.7625974025974026,0.7452380952380953,0.741904761904762,0.6923076923076923,0.69375
Tetraciclina,animals,SVC,0.7452380952380953,0.03550733691868049,0.7654256854256853,0.7452380952380953,0.7419047619047621,0.6538461538461539,0.6625
Tetraciclina,animals,LinearSVC,0.7452380952380953,0.03550733691868049,0.7654256854256853,0.7452380952380953,0.7419047619047621,0.6538461538461539,0.6625
Tetraciclina,animals,LabelPropagation,0.7452380952380953,0.03550733691868049,0.7654256854256853,0.7452380952380953,0.7419047619047621,0.6538461538461539,0.6625
Tetraciclina,animals,LabelSpreading,0.7452380952380953,0.03550733691868049,0.7654256854256853,0.7452380952380953,0.7419047619047621,0.6538461538461539,0.6625
Tetraciclina,animals,SGDClassifier,0.6971428571428572,0.08925745584563946,0.784121212121212,0.6971428571428572,0.6627106227106226,0.6538461538461539,0.6625
Tetraciclina,animals,stack,,,,,,0.6153846153846154,0.6125
Tetraciclina,agg,LogisticRegression,0.7457142857142858,0.03149343955006944,0.7633809523809523,0.7457142857142858,0.7425062656641603,0.7307692307692307,0.725
Tetraciclina,agg,Ridge,0.7457142857142858,0.03149343955006944,0.7633809523809523,0.7457142857142858,0.7425062656641603,0.7307692307692307,0.725
Tetraciclina,agg,DecisionTree,0.6576190476190475,0.03640288543545977,0.6603946053946054,0.6576190476190475,0.6534711463000937,0.5769230769230769,0.58125
Tetraciclina,agg,K-nn,0.7252380952380953,0.02589005184584417,0.7498544973544974,0.7252380952380953,0.7185673864041299,0.6538461538461539,0.64375
Tetraciclina,agg,RandomForest,0.6780952380952382,0.08448053889060586,0.6848649762935477,0.6780952380952382,0.6756780840991367,0.5769230769230769,0.61875
Tetraciclina,agg,BernoulliNB,0.53,0.1013357500606909,0.5395890022675738,0.53,0.5146472248978643,0.5384615384615384,0.53125
Tetraciclina,agg,GaussianNB,0.5866666666666667,0.08664311558605248,0.6396428571428571,0.5866666666666667,0.5579846153846153,0.4230769230769231,0.475
Tetraciclina,agg,NearestCentroid,0.7457142857142858,0.03149343955006944,0.7679973544973544,0.7457142857142858,0.7418424850003797,0.7307692307692307,0.725
Tetraciclina,agg,SVC,0.7357142857142858,0.03614031611621007,0.7598256373256372,0.7357142857142858,0.7317171717171718,0.7307692307692307,0.725
Tetraciclina,agg,LinearSVC,0.7357142857142858,0.03614031611621007,0.7552092352092352,0.7357142857142858,0.7323809523809525,0.7307692307692307,0.725
Tetraciclina,agg,LabelPropagation,0.7257142857142858,0.020503857277724753,0.7478306878306877,0.7257142857142858,0.7219958988380041,0.6538461538461539,0.6625
Tetraciclina,agg,LabelSpreading,0.7257142857142858,0.020503857277724753,0.7478306878306877,0.7257142857142858,0.7219958988380041,0.6538461538461539,0.6625
Tetraciclina,agg,SGDClassifier,0.7257142857142858,0.020503857277724753,0.7618759018759018,0.7257142857142858,0.719047619047619,0.5769230769230769,0.50625
Tetraciclina,agg,stack,,,,,,0.7692307692307693,0.75625
Tetraciclina,clusters+agg,LogisticRegression,0.7457142857142858,0.03149343955006944,0.7633809523809523,0.7457142857142858,0.7425062656641603,0.7307692307692307,0.725
Tetraciclina,clusters+agg,Ridge,0.7457142857142858,0.03149343955006944,0.7633809523809523,0.7457142857142858,0.7425062656641603,0.7307692307692307,0.725
Tetraciclina,clusters+agg,DecisionTree,0.6461904761904762,0.07537660547584522,0.6487164502164502,0.6461904761904762,0.6456079592921697,0.5,0.5
Tetraciclina,clusters+agg,K-nn,0.6961904761904762,0.03533448849350314,0.7145622895622895,0.6961904761904762,0.6879333940157515,0.6923076923076923,0.675
Tetraciclina,clusters+agg,RandomForest,0.6376190476190476,0.06431921525677348,0.6446403596403597,0.6376190476190476,0.6340260439520098,0.5,0.5
Tetraciclina,clusters+agg,BernoulliNB,0.5599999999999999,0.09523095211307517,0.5704818594104308,0.5599999999999999,0.5474673442499529,0.5,0.5
Tetraciclina,clusters+agg,GaussianNB,0.5866666666666667,0.08664311558605248,0.6396428571428571,0.5866666666666667,0.5579846153846153,0.4230769230769231,0.475
Tetraciclina,clusters+agg,NearestCentroid,0.7457142857142858,0.03149343955006944,0.7679973544973544,0.7457142857142858,0.7418424850003797,0.7307692307692307,0.725
Tetraciclina,clusters+agg,SVC,0.7357142857142858,0.03614031611621007,0.7598256373256372,0.7357142857142858,0.7317171717171718,0.7307692307692307,0.725
Tetraciclina,clusters+agg,LinearSVC,0.7457142857142858,0.03149343955006944,0.7633809523809523,0.7457142857142858,0.7425062656641603,0.7307692307692307,0.725
Tetraciclina,clusters+agg,LabelPropagation,0.6876190476190477,0.06614421130637514,0.7145743145743145,0.6876190476190477,0.6801267875571282,0.6538461538461539,0.6625
Tetraciclina,clusters+agg,LabelSpreading,0.6876190476190477,0.06614421130637514,0.7145743145743145,0.6876190476190477,0.6801267875571282,0.6538461538461539,0.6625
Tetraciclina,clusters+agg,SGDClassifier,0.6957142857142857,0.08101398216433042,0.7678306878306878,0.6957142857142857,0.672962592962593,0.7307692307692307,0.725
Tetraciclina,clusters+agg,stack,,,,,,0.7307692307692307,0.725
Gentamicina,maldi,LogisticRegression,0.6076190476190477,0.009331389496316891,0.3692879818594104,0.6076190476190477,0.4593557422969187,0.6923076923076923,0.5
Gentamicina,maldi,Ridge,0.6076190476190477,0.009331389496316891,0.3692879818594104,0.6076190476190477,0.4593557422969187,0.6923076923076923,0.5
Gentamicina,maldi,DecisionTree,0.5014285714285714,0.08465750660181462,0.47880715363068305,0.5014285714285714,0.48412014652014645,0.4230769230769231,0.4444444444444444
Gentamicina,maldi,K-nn,0.5614285714285715,0.12556809681911849,0.5347756557168322,0.5614285714285715,0.5408109821409053,0.6538461538461539,0.5763888888888888
Gentamicina,maldi,RandomForest,0.5785714285714286,0.01916629694999818,0.5645339845339846,0.5785714285714286,0.5624651286509299,0.5769230769230769,0.4513888888888889
Gentamicina,maldi,BernoulliNB,0.4795238095238095,0.07221158128482805,0.4589600082457225,0.4795238095238095,0.4617771346077782,0.4230769230769231,0.4444444444444444
Gentamicina,maldi,GaussianNB,0.49142857142857144,0.06224448905110848,0.5889015989170788,0.49142857142857144,0.44988785381090307,0.38461538461538464,0.4513888888888889
Gentamicina,maldi,NearestCentroid,0.5404761904761906,0.0933624833002093,0.4866556868361379,0.5404761904761906,0.41627690193874833,0.6538461538461539,0.5416666666666667
Gentamicina,maldi,SVC,0.6180952380952381,0.03013950933037461,0.5345086525838405,0.6180952380952381,0.49608316836020816,0.7307692307692307,0.5625
Gentamicina,maldi,LinearSVC,0.6076190476190477,0.009331389496316891,0.3692879818594104,0.6076190476190477,0.4593557422969187,0.6923076923076923,0.5
Gentamicina,maldi,LabelPropagation,0.6076190476190477,0.009331389496316891,0.3692879818594104,0.6076190476190477,0.4593557422969187,0.6923076923076923,0.5
Gentamicina,maldi,LabelSpreading,0.6076190476190477,0.009331389496316891,0.3692879818594104,0.6076190476190477,0.4593557422969187,0.6923076923076923,0.5
Gentamicina,maldi,SGDClassifier,0.6076190476190477,0.009331389496316891,0.3692879818594104,0.6076190476190477,0.4593557422969187,0.6923076923076923,0.5
Gentamicina,maldi,stack,,,,,,0.6538461538461539,0.5069444444444444
Gentamicina,clusters,LogisticRegression,0.6076190476190477,0.009331389496316891,0.3692879818594104,0.6076190476190477,0.4593557422969187,0.6923076923076923,0.5
Gentamicina,clusters,Ridge,0.6076190476190477,0.009331389496316891,0.3692879818594104,0.6076190476190477,0.4593557422969187,0.6923076923076923,0.5
Gentamicina,clusters,DecisionTree,0.5104761904761904,0.11950009250558569,0.5026262626262626,0.5104761904761904,0.5030135472992616,0.34615384615384615,0.35416666666666663
Gentamicina,clusters,K-nn,0.5614285714285715,0.12556809681911849,0.5347756557168322,0.5614285714285715,0.5408109821409053,0.6538461538461539,0.5763888888888888
Gentamicina,clusters,RandomForest,0.5785714285714286,0.01916629694999818,0.556068376068376,0.5785714285714286,0.5469727115389355,0.6153846153846154,0.4791666666666667
Gentamicina,clusters,BernoulliNB,0.45095238095238094,0.07100828733850932,0.4371043771043771,0.45095238095238094,0.43797825217043346,0.46153846153846156,0.5069444444444444
Gentamicina,clusters,GaussianNB,0.48142857142857143,0.05570410977481815,0.5805682655837454,0.48142857142857143,0.4363882800683626,0.38461538461538464,0.4513888888888889
Gentamicina,clusters,NearestCentroid,0.4419047619047619,0.05898998723600735,0.526641926946217,0.4419047619047619,0.31404384617389547,0.3076923076923077,0.5
Gentamicina,clusters,SVC,0.6076190476190477,0.009331389496316891,0.3692879818594104,0.6076190476190477,0.4593557422969187,0.6923076923076923,0.5
Gentamicina,clusters,LinearSVC,0.6076190476190477,0.009331389496316891,0.3692879818594104,0.6076190476190477,0.4593557422969187,0.6923076923076923,0.5
Gentamicina,clusters,LabelPropagation,0.6076190476190477,0.009331389496316891,0.3692879818594104,0.6076190476190477,0.4593557422969187,0.6923076923076923,0.5
Gentamicina,clusters,LabelSpreading,0.6076190476190477,0.009331389496316891,0.3692879818594104,0.6076190476190477,0.4593557422969187,0.6923076923076923,0.5
Gentamicina,clusters,SGDClassifier,0.5195238095238095,0.08929555501325201,0.49257676403894896,0.5195238095238095,0.39081664665866345,0.7307692307692307,0.5625
Gentamicina,clusters,stack,,,,,,0.6538461538461539,0.4722222222222222
Gentamicina,animals,LogisticRegression,0.669047619047619,0.13601053714014932,0.6636589336589337,0.669047619047619,0.6633414227229354,0.5384615384615384,0.4583333333333333
Gentamicina,animals,Ridge,0.669047619047619,0.13601053714014932,0.6636589336589337,0.669047619047619,0.6633414227229354,0.5384615384615384,0.4583333333333333
Gentamicina,animals,DecisionTree,0.5404761904761906,0.07067860250887613,0.5306080586080586,0.5404761904761906,0.5297035409035409,0.38461538461538464,0.3819444444444444
Gentamicina,animals,K-nn,0.58,0.11758723302133832,0.5457989417989418,0.58,0.5462477573629647,0.6538461538461539,0.5416666666666667
Gentamicina,animals,RandomForest,0.5395238095238095,0.03412661498508364,0.5130196078431373,0.5395238095238095,0.5186813186813187,0.6153846153846154,0.4791666666666667
Gentamicina,animals,BernoulliNB,0.5095238095238096,0.06358524907733519,0.5018195561052704,0.5095238095238096,0.500387012444804,0.5384615384615384,0.4930555555555556
Gentamicina,animals,GaussianNB,0.48142857142857143,0.06405425704670216,0.5679015989170788,0.48142857142857143,0.4423132587554896,0.38461538461538464,0.4513888888888889
Gentamicina,animals,NearestCentroid,0.6785714285714286,0.11950388754480752,0.6698097273097273,0.6785714285714286,0.6702776720237166,0.5384615384615384,0.4583333333333333
Gentamicina,animals,SVC,0.669047619047619,0.13601053714014932,0.6636589336589337,0.669047619047619,0.6633414227229354,0.5384615384615384,0.4583333333333333
Gentamicina,animals,LinearSVC,0.669047619047619,0.13601053714014932,0.6636589336589337,0.669047619047619,0.6633414227229354,0.5384615384615384,0.4583333333333333
Gentamicina,animals,LabelPropagation,0.6795238095238094,0.1487483683860286,0.676978576978577,0.6795238095238094,0.6761003779289494,0.5384615384615384,0.4583333333333333
Gentamicina,animals,LabelSpreading,0.6795238095238094,0.1487483683860286,0.676978576978577,0.6795238095238094,0.6761003779289494,0.5384615384615384,0.4583333333333333
Gentamicina,animals,SGDClassifier,0.589047619047619,0.10557691632535482,0.5872486772486774,0.589047619047619,0.5624399071881717,0.5384615384615384,0.4583333333333333
Gentamicina,animals,stack,,,,,,0.6538461538461539,0.5416666666666667
Gentamicina,agg,LogisticRegression,0.7185714285714285,0.12519734988103207,0.7200865800865801,0.7185714285714285,0.7151397667948636,0.6923076923076923,0.6388888888888888
Gentamicina,agg,Ridge,0.7185714285714285,0.12519734988103207,0.7200865800865801,0.7185714285714285,0.7151397667948636,0.6538461538461539,0.5763888888888888
